text_length,link_count,link_density,text_density,p_tag_count,dom_depth,tag_article,tag_main,tag_score,is_content
61,1,0.18032786885245902,7.625,0,6,0,0,0,0
61,1,0.18032786885245902,8.714285714285714,0,7,0,0,0,0
61,1,0.18032786885245902,10.166666666666666,0,8,0,0,0,0
93077,8,0.0018694199426281465,94.59044715447155,0,5,1,0,5,1
33,0,0.0,8.25,0,6,0,0,0,0
33,0,0.0,11.0,0,7,0,0,0,0
33,0,0.0,16.5,0,8,0,0,0,0
93043,8,0.0018701030706232602,95.1359918200409,0,6,0,0,0,0
93043,8,0.0018701030706232602,95.23336745138178,0,7,0,0,0,0
503,0,0.0,45.72727272727273,0,8,0,0,0,0
503,0,0.0,50.3,0,9,0,0,0,0
503,0,0.0,55.888888888888886,0,10,0,0,0,0
503,0,0.0,62.875,0,11,0,0,0,0
503,0,0.0,71.85714285714286,0,12,0,0,0,0
503,0,0.0,503.0,1,13,0,0,0,0
92539,8,0.001880288310874334,96.39479166666666,0,8,0,0,0,0
92539,8,0.001880288310874334,96.49530761209593,0,9,0,0,0,0
92539,8,0.001880288310874334,96.59603340292276,0,10,0,0,0,0
92539,8,0.001880288310874334,96.6969696969697,0,11,0,0,0,0
92539,8,0.001880288310874334,96.79811715481172,0,12,0,0,0,0
33,0,0.0,16.5,0,13,0,0,0,0
33,0,0.0,33.0,0,14,0,0,0,0
92505,8,0.0018809794065185665,97.16911764705883,0,13,0,0,0,0
3364,0,0.0,186.88888888888889,0,14,0,0,0,0
3317,0,0.0,221.13333333333333,7,15,0,0,5,0
11029,0,0.0,72.5592105263158,0,14,0,0,0,0
11005,0,0.0,73.85906040268456,101,15,0,0,5,0
2483,0,0.0,107.95652173913044,0,14,0,0,0,0
2449,0,0.0,122.45,12,15,0,0,5,0
6779,1,0.0056055465407877265,130.3653846153846,0,14,0,0,0,0
6745,1,0.005633802816901409,137.6530612244898,22,15,0,0,5,0
10151,5,0.010639345877253473,54.87027027027027,0,14,0,0,0,0
10104,5,0.010688836104513063,55.51648351648352,41,15,0,0,5,0
36,0,0.0,12.0,1,19,0,0,0,0
46,1,0.391304347826087,5.75,1,19,0,0,0,0
28,0,0.0,28.0,0,19,0,0,0,0
47,1,0.3829787234042553,7.833333333333333,1,19,0,0,0,0
41,0,0.0,20.5,1,19,0,0,0,0
34,0,0.0,11.333333333333334,1,19,0,0,0,0
53,0,0.0,17.666666666666668,1,19,0,0,0,0
34,0,0.0,11.333333333333334,1,21,0,0,0,0
124,1,0.14516129032258066,62.0,0,21,0,0,0,0
53,0,0.0,53.0,0,21,0,0,0,0
112,0,0.0,112.0,0,21,0,0,0,0
5560,1,0.003776978417266187,129.30232558139534,0,14,0,0,0,0
5536,1,0.003793352601156069,138.4,13,15,0,0,5,0
1895,0,0.0,126.33333333333333,0,14,0,0,0,0
1853,0,0.0,154.41666666666666,6,15,0,0,5,0
5024,0,0.0,102.53061224489795,0,14,0,0,0,0
4953,0,0.0,107.67391304347827,21,15,0,0,5,0
2394,0,0.0,119.7,0,14,0,0,0,0
2342,0,0.0,137.76470588235293,7,15,0,0,5,0
2158,0,0.0,107.9,0,14,0,0,0,0
2137,0,0.0,125.70588235294117,12,15,0,0,5,0
